"BEGIN_YEARMONTH","BEGIN_DAY","END_YEARMONTH","END_DAY","EVENT_ID","STATE","YEAR","MONTH_NAME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON"
202203,31,202203,31,1006444,"PENNSYLVANIA",2022,"March",1,0,1,0,3e+05,0,"EF1",9.14,500,3,"S","CLARKSTOWN",2,"ENE","LAIRDSVILLE",41.16,-76.73,41.24,-76.59
202203,6,202203,6,1007079,"MISSOURI",2022,"March",0,0,0,0,0,0,"EF0",0.1,50,3,"ENE","NEELYVILLE",3,"ENE","NEELYVILLE",36.5866,-90.4501,36.5872,-90.4484
202203,31,202203,31,1011569,"FLORIDA",2022,"March",0,0,0,0,1e+05,0,"EF1",6.27,200,3,"W","ALFORD",2,"NNW","KYNESVILLE",30.6909,-85.434,30.7544,-85.3585
202203,5,202203,5,1007150,"IOWA",2022,"March",0,0,0,0,3e+05,0,"EF2",9.87,300,2,"SW","ALLERTON",4,"E","CORYDON",40.6834,-93.3892,40.7717,-93.2409
202203,21,202203,21,1013404,"TEXAS",2022,"March",0,0,0,0,NA,0,"EF0",0.93,50,3,"NNE","BUTLER",4,"NNE","BUTLER",30.3667,-97.2885,30.3742,-97.2756
202203,21,202203,21,1013405,"TEXAS",2022,"March",0,0,0,0,NA,0,"EF0",4.6,50,8,"WSW","BLUE",3,"W","BLUE",30.3742,-97.2756,30.4036,-97.2064
202203,18,202203,18,1007984,"MISSOURI",2022,"March",0,0,0,0,0,0,"EF0",0.71,50,3,"NW","CONRAN",3,"NNE","JAYWYE",36.5107,-89.6882,36.5157,-89.677
202203,30,202203,30,1008216,"ILLINOIS",2022,"March",0,0,0,0,62000,0,"EF0",4.05,100,3,"NW","THOMPSONVILLE",0,"E","AKIN",37.9507,-88.8089,37.98,-88.7445
202203,18,202203,18,1015567,"INDIANA",2022,"March",0,0,0,0,NA,0,"EF1",5.5,200,2,"NW","BECKS MILL",0,"N","SALEM",38.556,-86.178,38.606,-86.101
202203,5,202203,5,1007152,"IOWA",2022,"March",0,0,0,0,0,0,"EF0",0.25,60,3,"S","CHARITON",3,"S","CHARITON",40.9807,-93.3198,40.977,-93.3202
202203,30,202203,30,1035755,"MISSISSIPPI",2022,"March",0,0,0,0,25000,0,"EF0",5.07,25,1,"ESE","PURVIS",2,"E","OKAHOLA",31.145,-89.4044,31.201,-89.349
202203,30,202203,30,1035764,"MISSISSIPPI",2022,"March",0,0,0,0,2000,0,"EF0",0.15,25,2,"NW","SABLE",2,"NW","SABLE",32.2233,-88.7066,32.225,-88.705
202203,31,202203,31,1007735,"PENNSYLVANIA",2022,"March",0,0,0,0,NA,0,"EF1",2.01,100,1,"ENE","BLOOMING GLEN",2,"N","DUBLIN",40.379,-75.2266,40.3991,-75.1989
202203,30,202203,30,1008220,"ILLINOIS",2022,"March",0,0,0,0,30000,0,"EF0",0.3,50,2,"SSW","FAIRFIELD",1,"SSW","FAIRFIELD",38.3586,-88.3813,38.3626,-88.3792
202203,30,202203,30,1008219,"ILLINOIS",2022,"March",0,0,0,0,2e+05,0,"EF1",6.62,400,5,"ENE","NORRIS CITY",1,"NNE","CARMI",38.0077,-88.2352,38.0867,-88.1665
202203,30,202203,30,1009635,"TEXAS",2022,"March",0,0,0,0,15000,0,"EF1",0.95,100,1,"N","YELLOWPINE",1,"NE","YELLOWPINE",31.2925,-93.8314,31.2957,-93.8157
202203,6,202203,6,1012854,"ARKANSAS",2022,"March",0,0,0,0,30000,0,"EF1",0.8,200,2,"SSE","OXLEY",2,"SE","OXLEY",35.8011,-92.4292,35.809,-92.416
202203,6,202203,6,1012855,"ARKANSAS",2022,"March",0,0,0,0,10000,0,"EF1",1.6,200,1,"SW","FLAG",0,"NE","FLAG",35.809,-92.416,35.8229,-92.3951
202203,5,202203,5,1007059,"IOWA",2022,"March",0,0,0,0,0,0,"EFU",1.48,40,2,"ESE","BROOKS",3,"SSE","CORNING MUNI ARPT",40.9344,-94.7859,40.9431,-94.76
202203,5,202203,5,1007153,"IOWA",2022,"March",0,0,0,0,5e+05,0,"EF2",12.25,500,3,"WNW","KELLOGG",3,"ENE","NEWBURG",41.7455,-92.9727,41.8332,-92.766
202203,23,202203,23,1016957,"SOUTH CAROLINA",2022,"March",0,0,0,0,0,0,"EF0",0.09,20,5,"WNW","SIX MILE",5,"WNW","SIX MILE",34.851,-82.894,34.852,-82.893
202203,29,202203,29,1004994,"KANSAS",2022,"March",0,0,0,0,NA,NA,"EF1",9.86,10,4,"SSE","VALLEY FALLS",1,"S","NORTONVILLE",39.28,-95.43,39.4,-95.33
202203,30,202203,30,1008225,"INDIANA",2022,"March",0,0,0,0,10000,0,"EF1",1.01,75,3,"SSW","ST WENDELLS",2,"S","ST WENDELLS",38.0666,-87.7176,38.0711,-87.7
202203,31,202203,31,1011568,"FLORIDA",2022,"March",1,0,2,0,5e+05,0,"EF3",5.87,200,1,"WNW","GILBERTS MILL",5,"ENE","ORANGE HILL",30.6376,-85.5108,30.6909,-85.434
202203,5,202203,5,1007061,"IOWA",2022,"March",0,0,0,0,10000,0,"EF0",2.05,100,4,"S","NEVINVILLE",5,"SE","NEVINVILLE",41.0862,-94.5078,41.0958,-94.4706
202203,5,202203,5,1007154,"IOWA",2022,"March",0,0,0,0,5000,0,"EF1",3.32,150,2,"W","CHESTER CENTER",2,"N","CHESTER CENTER",41.8332,-92.766,41.8624,-92.7148
202203,23,202203,23,1016694,"OHIO",2022,"March",0,0,0,0,0,0,"EFU",0.28,20,3,"N","CONVOY",3,"N","CONVOY",40.9651,-84.7032,40.9681,-84.6996
202203,21,202203,21,1009223,"TEXAS",2022,"March",0,0,0,0,0,0,"EF1",1.82,150,3,"NNE","RED HILL",3,"N","OFARRELL",33.1614,-94.3085,33.1687,-94.2783
202203,29,202203,29,1011977,"MISSOURI",2022,"March",0,0,0,0,NA,NA,"EF1",0.3,40,4,"ENE","ST JOSEPH",4,"ENE","ST JOSEPH",39.7806,-94.7842,39.7827,-94.7793
202203,30,202203,30,1034256,"MISSISSIPPI",2022,"March",1,0,0,0,130000,0,"EF1",5.8,1700,1,"WSW","KEIRN",2,"NNE","MEEKS",33.2742,-90.2428,33.332,-90.17
202203,30,202203,30,1015157,"TEXAS",2022,"March",0,0,0,0,150000,0,"EF1",1.92,100,6,"ENE","MAYFLOWER",8,"ENE","MAYFLOWER",31.1491,-93.6336,31.1433,-93.6018
202203,5,202203,5,1007062,"IOWA",2022,"March",0,0,0,0,0,0,"EFU",0.79,80,5,"N","CROMWELL",5,"N","CROMWELL",41.0958,-94.4706,41.0988,-94.4559
202203,5,202203,5,1007156,"IOWA",2022,"March",0,0,0,0,500,0,"EF0",1.74,100,7,"S","MONTOUR",7,"SSE","MONTOUR",41.8624,-92.7148,41.8767,-92.6869
202206,6,202206,6,1035043,"NEBRASKA",2022,"June",0,0,0,0,0,0,"EFU",0.05,20,1,"W","PETERSBURG",1,"W","PETERSBURG",41.85,-98.1,41.85,-98.1
202203,21,202203,21,1009226,"TEXAS",2022,"March",0,0,0,0,1e+05,0,"EF1",2.03,200,4,"NW","LANARK",2,"W","SPRINGDALE",33.2148,-94.1655,33.225,-94.1325
202203,6,202203,6,1015598,"INDIANA",2022,"March",0,0,0,0,15000,0,"EF0",0.41,25,4,"NNW","LAKE CICOTT",4,"SW","ROYAL CENTER",40.8219,-86.5484,40.8246,-86.5414
202203,22,202203,22,1010556,"MISSISSIPPI",2022,"March",0,0,0,0,0,0,"EFU",3.46,50,7,"WNW","MAGNOLIA HELIPORT",4,"W","NATIONAL CEMETERY",32.385,-90.999,32.39,-90.94
202203,21,202203,21,1011083,"TEXAS",2022,"March",0,0,0,0,NA,0,"EF2",5.05,600,2,"SSW","SULLIVAN",4,"NE","SULLIVAN",29.63,-97.78,29.6893,-97.7307
202203,5,202203,5,1007076,"IOWA",2022,"March",5,0,6,0,7.5e+07,0,"EF4",24.86,900,1,"NW","MACKSBURG",3,"N","BEVINGTON",41.2334,-94.2013,41.4189,-93.7907
202203,5,202203,5,1007158,"IOWA",2022,"March",0,0,0,0,2e+05,0,"EF0",8.54,200,4,"SW","TAMA ARPT",1,"SE","GLADSTONE",41.9024,-92.6332,41.9585,-92.4852
202203,21,202203,21,1009240,"TEXAS",2022,"March",0,0,0,0,50000,0,"EF2",15.21,650,5,"NNW","AVINGER MCKENZIE ARP",4,"S","CARTERVILLE",32.887,-94.654,33.0128,-94.4388
202203,21,202203,21,1009273,"TEXAS",2022,"March",1,0,0,0,750000,0,"EF2",13.32,1400,4,"SW","LILBERT",3,"NNE","CUSHING",31.691,-94.963,31.844,-94.825
202203,21,202203,21,1009338,"TEXAS",2022,"March",0,0,0,0,0,0,"EF2",1.26,500,3,"S","PINEHILL",2,"S","PINEHILL",32.0548,-94.6089,32.072,-94.602
202203,21,202203,22,1009351,"TEXAS",2022,"March",0,0,0,0,0,0,"EF1",6.58,200,3,"SE","GILL",3,"N","ELYSIAN FLDS",32.371,-94.2821,32.4072,-94.1778
202203,21,202203,21,1009234,"TEXAS",2022,"March",7,0,0,0,2200000,0,"EF2",21.06,700,1,"SSE","MINGS CHAPEL",2,"E","CEDAR SPGS",32.6428,-94.966,32.849,-94.699
202203,31,202203,31,1006546,"VIRGINIA",2022,"March",0,0,0,0,20000,NA,"EF0",0.05,30,3,"NNE","BULL RUN",3,"NNE","BULL RUN",38.8653,-77.4579,38.8655,-77.457
202203,31,202203,31,1006547,"VIRGINIA",2022,"March",0,0,0,0,2e+05,NA,"EF0",0.13,50,0,"E","TYSONS CORNER",0,"E","TYSONS CORNER",38.9196,-77.2259,38.9195,-77.2234
202203,22,202203,22,1010819,"MISSISSIPPI",2022,"March",0,0,0,0,15000,0,"EF0",1.11,50,1,"SE","REDWOOD",1,"E","REDWOOD",32.4756,-90.813,32.4799,-90.7946
202203,22,202203,22,1010840,"MISSISSIPPI",2022,"March",0,0,0,0,0,0,"EFU",0.73,50,2,"NNE","GERMANIA",2,"S","MECHANICSBURG",32.6211,-90.5901,32.6272,-90.5799
202205,12,202205,12,1032497,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EF2",17.45,500,2,"SSW","VERNDALE",3,"SW","NIMROD",46.3688,-95.0426,46.5995,-94.9068
202205,30,202205,30,1019733,"MINNESOTA",2022,"May",0,0,0,0,0,0,"EF0",0.44,100,2,"NNE","MILAN",2,"NNE","MILAN",45.1454,-95.9201,45.1517,-95.9186
202205,11,202205,11,1031710,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EFU",0.04,25,9,"NE","DELFT",9,"NE","DELFT",44.0792,-94.9709,44.0796,-94.9703
202205,11,202205,11,1031707,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EF1",0.88,50,1,"SW","STORDEN",1,"S","STORDEN",44.0338,-95.3368,44.0411,-95.3223
202205,30,202205,30,1034156,"MINNESOTA",2022,"May",0,0,0,0,150000,NA,"EF1",5.39,300,2,"SE","PERHAM",5,"NE","PERHAM",46.5795,-95.5402,46.6512,-95.4955
202205,11,202205,11,1031709,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EFU",0.05,25,6,"S","STORDEN",6,"S","STORDEN",43.9671,-95.2985,43.9676,-95.2977
202205,30,202205,30,1032508,"IOWA",2022,"May",0,0,0,0,NA,NA,"EF1",1.94,100,5,"W","ROCK RAPIDS MUNI ARP",4,"WNW","ROCK RAPIDS MUNI ARP",43.4479,-96.2736,43.4688,-96.2506
202205,30,202205,30,1032510,"IOWA",2022,"May",0,0,0,0,NA,NA,"EF0",0.54,60,0,"SSW","DOON",0,"E","DOON",43.2737,-96.233,43.2795,-96.2259
202205,30,202205,30,1019766,"MINNESOTA",2022,"May",0,0,0,0,0,0,"EF1",2.47,400,5,"N","GLENWOOD",6,"WNW","VILLARD",45.7261,-95.3956,45.7591,-95.3759
202205,30,202205,30,1019769,"MINNESOTA",2022,"May",0,0,0,0,0,0,"EF1",0.54,50,4,"W","STAPLES",4,"WNW","STAPLES",46.3614,-94.8706,46.3684,-94.8657
202203,22,202203,22,1012241,"MISSISSIPPI",2022,"March",0,0,0,0,10000,0,"EF1",6.53,200,3,"SSE","BERRYVILLE",3,"S","VAUGHAN",32.7092,-90.1494,32.7593,-90.0542
202203,22,202203,22,1012242,"MISSISSIPPI",2022,"March",0,0,0,0,50000,0,"EF1",7.43,700,1,"W","CROSSING",4,"NNW","LEXINGTON CA MOOR AR",33.119,-90.1513,33.1829,-90.048
202203,22,202203,22,1012248,"MISSISSIPPI",2022,"March",0,0,0,0,75000,0,"EF0",4.87,100,3,"WNW","GALLMAN",1,"S","CRYSTAL SPGS",31.958,-90.4496,31.9616,-90.3667
202204,5,202204,5,1020104,"MISSISSIPPI",2022,"April",0,0,0,0,50000,0,"EF1",9.98,400,7,"SW","MT OLIVE",1,"W","ORA",31.67,-89.755,31.6683,-89.5853
202205,30,202205,30,1032526,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EF0",0.9,50,4,"NNE","ELLSWORTH",4,"S","ADRIAN",43.5719,-95.9786,43.5717,-95.9607
202205,12,202205,12,1032364,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EF1",3.6,100,2,"SW","BATTLE LAKE",1,"WNW","BATTLE LAKE MUNI ARP",46.26,-95.75,46.308,-95.7208
202205,30,202205,30,1033316,"SOUTH DAKOTA",2022,"May",0,0,0,0,NA,NA,"EF1",0.8,50,4,"SSW","VOLGA",3,"SSW","VOLGA",44.2771,-96.9578,44.2785,-96.9418
202204,5,202204,5,1026985,"MISSISSIPPI",2022,"April",0,0,0,0,150000,0,"EF1",2.87,250,1,"NW","NANCY",2,"ESE","NANCY",31.9392,-88.8424,31.9241,-88.797
202203,22,202203,22,1012158,"MISSISSIPPI",2022,"March",0,0,0,0,15000,0,"EF1",3.33,300,4,"NE","BOLTON",5,"NNW","CLINTON",32.3848,-90.4129,32.3942,-90.3569
202205,30,202205,30,1034166,"MINNESOTA",2022,"May",0,0,0,0,50000,NA,"EF1",2.49,150,4,"NW","STAPLES",5,"N","STAPLES",46.3965,-94.8277,46.4182,-94.7859
202205,12,202205,12,1033699,"NORTH DAKOTA",2022,"May",0,0,0,0,NA,NA,"EF1",3.39,150,1,"SW","LA MARS",3,"N","LA MARS",45.96,-96.72,46.0076,-96.7023
202201,3,202201,3,1004605,"NORTH CAROLINA",2022,"January",0,0,0,0,1e+05,0,"EF0",0.79,75,1,"N","BUIES CREEK STWRT AR",1,"NW","BUIES CREEK STWRT AR",35.3957,-78.6977,35.3895,-78.7094
202205,9,202205,9,1015142,"WISCONSIN",2022,"May",0,0,0,0,0,0,"EF0",0.74,50,5,"N","ST CROIX FALLS",5,"WNW","CENTURIA",45.4741,-92.6532,45.4847,-92.6509
202205,9,202205,9,1015143,"WISCONSIN",2022,"May",0,0,0,0,0,0,"EF0",1.24,25,1,"SE","STOCKHOLM",2,"E","STOCKHOLM",44.4702,-92.2518,44.4825,-92.2336
202205,12,202205,12,1032014,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EF1",2.94,50,1,"E","CHARLESVILLE",3,"NE","CHARLESVILLE",45.95,-96.26,45.9895,-96.2375
202205,12,202205,12,1032017,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EF2",9.77,100,2,"SW","TENNEY",3,"NNE","CAMPBELL",46.0263,-96.483,46.1464,-96.3752
202203,22,202203,22,1012266,"MISSISSIPPI",2022,"March",0,0,0,0,15000,0,"EF1",1.53,100,2,"WNW","SALLIS",1,"N","SALLIS",33.026,-89.7981,33.0314,-89.7725
202203,5,202203,5,1001872,"WISCONSIN",2022,"March",0,0,0,0,50000,0,"EF1",5.98,50,1,"W","HANERVILLE",3,"NNW","ALBION",42.871,-89.1947,42.9175,-89.0951
202205,30,202205,30,1032491,"SOUTH DAKOTA",2022,"May",0,0,0,0,NA,NA,"EF1",0.51,50,0,"S","SOUTH SIOUX FALLS",1,"ESE","SOUTH SIOUX FALLS",43.5161,-96.751,43.5169,-96.741
202205,30,202205,30,1032498,"SOUTH DAKOTA",2022,"May",0,0,0,0,NA,NA,"EF1",0.54,50,3,"SE","CORSON",3,"W","VALLEY SPGS",43.5868,-96.5389,43.5853,-96.5284
202205,30,202205,30,1034150,"MINNESOTA",2022,"May",0,0,0,0,50000,NA,"EF1",4.48,200,1,"WSW","URBANK",4,"N","URBANK",46.1245,-95.5393,46.1879,-95.52
202205,12,202205,12,1032370,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EF0",0.92,50,3,"NNE","CLITHERALL",3,"NNE","CLITHERALL",46.3123,-95.5963,46.3234,-95.5856
202205,11,202205,11,1031698,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EF1",3.16,75,4,"NE","LIME CREEK",7,"NE","LIME CREEK",43.9142,-95.504,43.9483,-95.4623
202205,12,202205,12,1033988,"IOWA",2022,"May",0,0,0,0,NA,NA,"EFU",0.08,50,3,"S","SERGEANT BLUFF",3,"S","SERGEANT BLUFF",42.3592,-96.3417,42.3602,-96.3411
202205,30,202205,30,1034163,"MINNESOTA",2022,"May",0,0,0,0,1e+06,NA,"EF2",9.45,450,3,"ESE","ALDRICH",6,"S","OYLEN",46.3684,-94.8657,46.497,-94.7791
202205,11,202205,11,1031701,"MINNESOTA",2022,"May",0,0,0,0,NA,NA,"EF0",0.31,50,7,"SSW","WESTBROOK",7,"SSW","WESTBROOK",43.9483,-95.4623,43.9517,-95.4582
202205,30,202205,30,1034073,"MINNESOTA",2022,"May",0,0,0,0,2e+06,NA,"EF2",6.84,350,6,"WSW","BARRETT",2,"ESE","ELBOW LAKE ARPT",45.88,-96,45.9686,-95.9364
202205,30,202205,30,1034076,"MINNESOTA",2022,"May",0,0,0,0,1e+06,NA,"EF2",11.01,400,5,"S","WENDELL",4,"NNE","ELBOW LAKE",45.96,-96.12,46.0565,-95.9374
202206,17,202206,17,1035610,"ILLINOIS",2022,"June",0,0,0,0,0,0,"EF1",3.31,60,0,"SSE","PASSPORT",2,"NNE","OLNEY NOBLE ARPT",38.7746,-88.2455,38.76,-88.17
202206,5,202206,5,1034712,"NEBRASKA",2022,"June",0,0,0,0,0,0,"EF0",0.05,10,1,"W","HAY SPGS",1,"W","HAY SPGS",42.68,-102.69,42.68,-102.69
202206,12,202206,12,1033995,"SOUTH DAKOTA",2022,"June",0,0,0,0,NA,NA,"EF2",0.48,30,3,"NW","OKATON",2,"NW","OKATON",43.8954,-100.9405,43.8942,-100.931
202206,23,202206,23,1023365,"KANSAS",2022,"June",0,0,0,0,0,0,"EFU",0.1,50,2,"NNE","BUNKER HILL",2,"NNE","BUNKER HILL",38.9,-98.66,38.9003,-98.6582
202206,23,202206,23,1023366,"KANSAS",2022,"June",0,0,0,0,0,0,"EFU",0.1,50,1,"N","DORRANCE",1,"N","DORRANCE",38.86,-98.58,38.8601,-98.5786
202206,23,202206,23,1023367,"KANSAS",2022,"June",0,0,0,0,0,0,"EFU",0.1,50,6,"S","SYLVAN GROVE",6,"S","SYLVAN GROVE",38.93,-98.39,38.93,-98.3894
202206,24,202206,24,1039917,"NORTH DAKOTA",2022,"June",0,0,0,0,0,0,"EFU",0.25,25,8,"N","CHASELEY",9,"N","CHASELEY",47.5707,-99.8147,47.5735,-99.8114
202206,19,202206,19,1043341,"UTAH",2022,"June",0,0,0,0,0,0,"EF2",2.08,880,24,"S","FRUITLAND",22,"SSE","FRUITLAND",39.882,-110.7445,39.9118,-110.7389
202206,23,202206,23,1023368,"KANSAS",2022,"June",0,0,0,0,0,0,"EFU",0.1,50,11,"SSE","VESPER",11,"SSE","VESPER",38.88,-98.23,38.8801,-98.2294
202206,23,202206,23,1023370,"KANSAS",2022,"June",0,0,0,0,0,0,"EFU",0.1,50,4,"S","GLENDALE",4,"S","GLENDALE",38.84,-97.87,38.8401,-97.8692
202206,23,202206,23,1023371,"KANSAS",2022,"June",0,0,0,0,0,0,"EFU",0.1,50,3,"SW","GLENDALE",3,"SW","GLENDALE",38.87,-97.91,38.8702,-97.9083
202206,24,202206,24,1042853,"NORTH DAKOTA",2022,"June",0,0,0,0,NA,NA,"EF0",2,10,3,"WSW","MILTON",1,"SW","MILTON",48.61,-98.1,48.6222,-98.0602
202206,15,202206,15,1035024,"WISCONSIN",2022,"June",2,0,0,0,7e+05,0,"EF2",15.35,250,3,"ENE","RIDGEVILLE",2,"N","SHENNINGTON",43.8935,-90.5149,44.061,-90.312
202206,23,202206,23,1042578,"ARIZONA",2022,"June",0,0,0,0,NA,NA,"EFU",0.6,15,4,"WNW","STANFIELD",4,"NW","STANFIELD",32.9011,-112.0261,32.9076,-112.0193
202206,24,202206,24,1042859,"NORTH DAKOTA",2022,"June",0,0,0,0,NA,NA,"EF1",2.24,100,5,"ENE","ADAMS",4,"WSW","EDINBURG",48.45,-97.96,48.4716,-97.9235
202206,6,202206,6,1034729,"NEBRASKA",2022,"June",0,0,0,0,NA,NA,"EF0",0.05,10,3,"NNE","IRWIN",3,"NNE","IRWIN",42.92,-101.92,42.92,-101.92
202206,24,202206,24,1042865,"NORTH DAKOTA",2022,"June",0,0,0,0,0,0,"EF0",0.69,100,3,"NW","TOLNA",3,"NW","TOLNA",47.86,-98.49,47.8599,-98.4751
202206,24,202206,24,1042866,"NORTH DAKOTA",2022,"June",0,0,0,0,NA,NA,"EF0",0.42,100,4,"E","TOLNA",4,"NNW","PEKIN",47.83,-98.35,47.8311,-98.341
202206,24,202206,24,1042867,"NORTH DAKOTA",2022,"June",0,0,0,0,NA,NA,"EF0",0.98,100,3,"N","MC VILLE ARPT",3,"NNE","MC VILLE ARPT",47.82,-98.18,47.8294,-98.1642
202206,24,202206,24,1042869,"NORTH DAKOTA",2022,"June",0,0,0,0,NA,NA,"EF0",2.94,100,3,"WNW","LARIMORE",1,"N","LARIMORE",47.92,-97.69,47.9202,-97.6265
202206,11,202206,11,1043094,"OREGON",2022,"June",0,0,0,0,0,0,"EFU",0.02,15,4,"S","BARNHART",4,"S","BARNHART",45.61,-118.91,45.61,-118.9095
202206,7,202206,7,1044442,"COLORADO",2022,"June",0,0,0,0,0,0,"EFU",0.01,50,1,"N","SEDGWICK",1,"N","SEDGWICK",40.95,-102.52,40.95,-102.52
202206,7,202206,7,1044444,"COLORADO",2022,"June",0,0,0,0,0,0,"EFU",0.01,50,3,"NE","SEDGWICK",3,"NE","SEDGWICK",40.96,-102.48,40.96,-102.48
202206,15,202206,15,1034994,"WISCONSIN",2022,"June",0,0,0,0,775000,0,"EF1",8.2,100,2,"SSW","MAUSTON",6,"NE","LEMONWEIR",43.7794,-90.0921,43.847,-89.957
202206,7,202206,7,1044449,"COLORADO",2022,"June",0,0,0,0,0,0,"EFU",0.01,50,10,"WNW","AMHERST",10,"WNW","AMHERST",40.74,-102.34,40.74,-102.34
202206,7,202206,7,1044451,"COLORADO",2022,"June",0,0,0,0,0,0,"EFU",0.01,50,4,"SSE","HOLYOKE ARPT",4,"SSE","HOLYOKE ARPT",40.53,-102.24,40.53,-102.24
202206,15,202206,15,1035014,"WISCONSIN",2022,"June",0,0,0,0,3e+05,0,"EF1",5.43,200,4,"ENE","LA FARGE",2,"SSW","DILLY",43.5848,-90.5438,43.6248,-90.4504
202206,12,202206,12,1035332,"COLORADO",2022,"June",0,0,0,0,0,0,"EFU",0.01,50,14,"NE","(DEN)DENVER INTL ARP",14,"NE","(DEN)DENVER INTL ARP",39.9,-104.69,39.9,-104.69
202206,24,202206,24,1038952,"NEBRASKA",2022,"June",0,0,0,0,0,0,"EFU",2.07,50,4,"NNW","BENKELMAN JONES ARPT",4,"N","BENKELMAN",40.1009,-101.5758,40.1113,-101.5391
202206,24,202206,24,1042829,"MINNESOTA",2022,"June",0,0,0,0,NA,NA,"EF1",3.82,400,3,"WSW","NAYTAHWAUSH",1,"E","NAYTAHWAUSH",47.25,-95.68,47.2716,-95.6051
202206,24,202206,24,1042830,"MINNESOTA",2022,"June",0,0,0,0,NA,NA,"EF0",0.06,40,3,"N","ERIE",4,"N","ERIE",48.13,-95.66,48.1301,-95.6588
202206,24,202206,24,1042838,"MINNESOTA",2022,"June",0,0,0,0,NA,NA,"EF2",30.9,600,3,"SSE","ROCHERT",10,"ESE","MIDWAY",46.86,-95.69,46.7278,-95.0659
202206,16,202206,16,1041895,"VIRGINIA",2022,"June",0,0,0,0,15000,0,"EF0",2.14,75,1,"W","MINERAL",1,"WSW","PENDLETON",38.02,-77.93,37.99,-77.92
202206,16,202206,16,1042304,"VIRGINIA",2022,"June",0,0,0,0,15000,0,"EF1",3.77,150,2,"N","KENTS STORE",2,"ESE","KENTS STORE",37.91,-78.13,37.866,-78.089
202206,16,202206,16,1042314,"VIRGINIA",2022,"June",0,0,0,0,1e+05,0,"EF1",17.71,150,4,"NNE","GALEDONIA",1,"S","GOOCHLAND",37.866,-78.089,37.67,-77.88
202206,16,202206,16,1042333,"VIRGINIA",2022,"June",0,0,0,0,10000,0,"EF0",4.13,75,4,"NNE","MICHAUX",2,"NE","JEFFERSON",37.68,-77.946,37.64,-77.89
202206,16,202206,16,1042325,"VIRGINIA",2022,"June",0,0,0,0,10000,0,"EF0",5.77,75,2,"S","BYBEE",4,"S","KENTS STORE",37.89,-78.18,37.823,-78.117
202206,12,202206,12,1041834,"MINNESOTA",2022,"June",0,0,0,0,NA,NA,"EF0",0.79,75,2,"NE","ERIE",3,"NE","ERIE",48.1,-95.63,48.1065,-95.616
202206,4,202206,4,1038132,"KANSAS",2022,"June",0,0,0,0,0,0,"EFU",3.32,75,2,"SSE","OBERLIN",4,"WSW","KANONA",39.8011,-100.505,39.7739,-100.4535
202206,13,202206,13,1041469,"SOUTH DAKOTA",2022,"June",0,0,0,0,0,0,"EF0",0.02,10,8,"NE","PHILIP",8,"NE","PHILIP",44.1219,-101.556,44.1219,-101.556
202206,16,202206,16,1042330,"VIRGINIA",2022,"June",0,0,0,0,25000,0,"EF0",13.6,75,0,"NE","GALEDONIA",1,"S","DOGTOWN",37.823,-78.117,37.68,-77.946
202206,8,202206,8,1019789,"INDIANA",2022,"June",0,0,0,0,115000,0,"EF0",0.58,25,1,"NW","SUMMITVILLE",1,"NW","SUMMITVILLE",40.3409,-85.646,40.3362,-85.6371
202206,15,202206,15,1029583,"WISCONSIN",2022,"June",0,0,0,0,0,0,"EF1",6.6,200,1,"WSW","MIDDLE INLET",1,"ENE","WAUSAUKEE",45.2945,-88.013,45.3729,-87.9391
202206,15,202206,15,1029586,"WISCONSIN",2022,"June",0,0,0,0,0,0,"EF1",8.5,120,5,"NNW","ATHELSTANE",2,"SE","BEECHER LAKE",45.5032,-88.1329,45.5467,-87.9685
202206,25,202206,25,1040561,"ARIZONA",2022,"June",0,0,0,0,0,0,"EF0",0.1,10,8,"WSW","JEROME",8,"WSW","JEROME",34.72,-112.26,34.72,-112.26
202206,7,202206,7,1040918,"COLORADO",2022,"June",0,0,0,0,0,0,"EFU",3.4,25,11,"NNW","LAS ANIMAS",7,"NW","LAS ANIMAS",38.2,-103.33,38.1561,-103.3017
202206,7,202206,7,1040920,"COLORADO",2022,"June",0,0,0,0,0,0,"EFU",6.39,20,8,"S","LAMAR",12,"SSE","LAMAR",37.97,-102.62,37.9189,-102.5224
202206,15,202206,15,1041085,"KANSAS",2022,"June",0,0,0,0,0,0,"EF0",0.42,100,0,"W","MADISON",0,"SSW","MADISON",38.1289,-96.1381,38.1239,-96.1336
